simulation,location,sample_fraction,effective_surveillance_coverage_percent
265,North,Solids,41.928496931667205
265,North,Liquid,35.49063916017094
265,South,Total,85.09876699413526
265,South,Solids,48.87737308130193
265,South,Liquid,36.4590166002206
265,West,Total,80.66584725325427
265,West,Solids,45.307073224717136
265,West,Liquid,36.35790996427496
266,North,Total,80.05031211566481
266,North,Solids,42.240326724535485
266,North,Liquid,39.19826298582455
266,South,Total,88.30620987993734
266,South,Solids,49.389723047868415
266,South,Liquid,39.5712795656609
266,West,Total,84.1233023357803
266,West,Solids,45.76663692156674
266,West,Liquid,39.38333289924903
267,North,Total,82.3225193063299
267,North,Solids,36.831829326067826
267,North,Liquid,45.2588143877201
267,South,Total,89.17777995169452
267,South,Solids,43.29349626638014
267,South,Liquid,45.780323648564426
267,West,Total,85.74701680131139
267,West,Solids,40.033007799756106
267,West,Liquid,45.54487464350766
268,North,Total,77.15590536444448
268,North,Solids,43.78746984445385
268,North,Liquid,34.33757433097831
268,South,Total,86.12994793018069
268,South,Solids,51.3936487513777
268,South,Liquid,35.05233502268372
268,West,Total,81.70645864683658
268,West,Solids,47.442098827387305
268,West,Liquid,34.96397022574926
269,North,Total,78.94817227759422
269,North,Solids,42.850958129324034
269,North,Liquid,38.37940622720482
269,South,Total,87.60632557943369
269,South,Solids,49.835423786561876
269,South,Liquid,38.81175634080852
269,West,Total,83.07109339504622
269,West,Solids,46.16484512805556
269,West,Liquid,38.60518907313753
270,North,Total,79.85469585683528
270,North,Solids,37.25038629882088
270,North,Liquid,47.29767654739358
270,South,Total,88.2640176913104
270,South,Solids,42.98422228058656
270,South,Liquid,47.629666572012866
270,West,Total,83.85257873055653
270,West,Solids,40.00617793637727
270,West,Liquid,47.37885149259611
271,North,Total,76.30130382296257
271,North,Solids,30.891397388670892
271,North,Liquid,47.31226577163487
271,South,Total,84.70633506828774
271,South,Solids,36.0864631275365
271,South,Liquid,48.73197895651943
271,West,Total,80.73539856113786
271,West,Solids,33.377846210336394
271,West,Liquid,48.59912953712406
272,North,Total,74.62643482159307
272,North,Solids,36.43008033926542
272,North,Liquid,38.373972935590196
272,South,Total,82.68003030358362
272,South,Solids,42.27942987756945
272,South,Liquid,39.988008890613614
272,West,Total,79.25777517249348
272,West,Solids,39.24791815654287
272,West,Liquid,40.02152577739549
273,North,Total,72.01520652420274
273,North,Solids,44.571883070505926
273,North,Liquid,27.406739333684627
273,South,Total,80.6788254424443
273,South,Solids,52.38065707435536
273,South,Liquid,28.74661507619208
273,West,Total,77.0155193906309
273,West,Solids,48.27883046250482
273,West,Liquid,28.82001721912044
274,North,Total,77.3485831963576
274,North,Solids,44.432855079377426
274,North,Liquid,36.49579653349835
274,South,Total,87.22625398023904
274,South,Solids,52.242590017222724
274,South,Liquid,36.74502727777908
274,West,Total,82.15342936171014
274,West,Solids,48.25521296715824
274,West,Liquid,36.568634270712984
275,North,Total,79.04629130047726
275,North,Solids,40.86220725688096
275,North,Liquid,41.25796232991424
275,South,Total,87.90143256806367
275,South,Solids,47.66616088977559
275,South,Liquid,41.66179302360738
275,West,Total,83.27762759840446
275,West,Solids,44.10019711218234
275,West,Liquid,41.47595235044385
276,North,Total,81.30328060119582
276,North,Solids,37.961107748425135
276,North,Liquid,44.37870066757492
276,South,Total,89.0418215184104
276,South,Solids,44.83856702199081
276,South,Liquid,44.70846834917611
276,West,Total,84.90445837194949
276,West,Solids,41.25156313169
276,West,Liquid,44.4248062058003
277,North,Total,78.68805986390228
277,North,Solids,32.108524049810086
277,North,Liquid,51.868415250295016
277,South,Total,87.71716946690148
277,South,Solids,37.93281588406855
277,South,Liquid,52.30754585729471
277,West,Total,83.11893912631774
277,West,Solids,35.0112410374288
277,West,Liquid,51.969159950154996
278,North,Total,79.47860533355978
278,North,Solids,38.316463186484526
278,North,Liquid,45.95796205994813
278,South,Total,88.36962517210229
278,South,Solids,44.4327544694393
278,South,Liquid,46.267215977409904
278,West,Total,83.85399157905546
278,West,Solids,41.358758611299244
278,West,Liquid,46.024627630394086
279,North,Total,79.88090784283345
279,North,Solids,36.93438270350946
279,North,Liquid,44.76359379725884
279,South,Total,87.66413552671877
279,South,Solids,43.14569341421888
279,South,Liquid,45.34841505316077
279,West,Total,83.73064721621168
279,West,Solids,39.941723967021
279,West,Liquid,45.146671936527326
280,North,Total,86.38995285756751
280,North,Solids,26.799080201924948
280,North,Liquid,60.59552102615762
280,South,Total,91.8998797905623
280,South,Solids,31.431686501239042
280,South,Liquid,60.95533899626957
280,West,Total,88.94655628029088
280,West,Solids,29.050815955791915
280,West,Liquid,60.63993417830487
281,North,Total,81.85058492197787
281,North,Solids,32.92876137763774
281,North,Liquid,52.23230528775321
281,South,Total,89.15349609917132
281,South,Solids,38.021640691866146
281,South,Liquid,52.709491184055594
281,West,Total,85.269352771345865
281,West,Solids,35.32337881781135
281,West,Liquid,52.435410697725104
282,North,Total,76.83823201966837
282,North,Solids,46.697629595601505
282,North,Liquid,32.35830297025416
282,South,Total,86.53881164007504
282,South,Solids,54.791582929941754
282,South,Liquid,32.749939023188496
282,West,Total,81.62851897863746
282,West,Solids,50.67243070999079
282,West,Liquid,32.588843819534375
283,North,Total,79.96396740795348
283,North,Solids,39.70268590160824
283,North,Liquid,43.26648783109634
283,South,Total,88.5007920896372
283,South,Solids,46.35339053413682
283,South,Liquid,43.5929870242109
283,West,Total,84.06328268511024
283,West,Solids,42.93635073040533
283,West,Liquid,43.35199873040703
284,North,Total,79.8628210201642
284,North,Solids,34.97253225472835
284,North,Liquid,47.51025814043162
284,South,Total,88.0836461460181
284,South,Solids,41.18852963245728
284,South,Liquid,48.06726467252933
284,West,Total,83.8875582607738
284,West,Solids,37.96832091671986
284,West,Liquid,47.86152328259812
285,North,Total,80.68412376260622
285,North,Solids,39.04904429435633
285,North,Liquid,43.70890214336974
285,South,Total,88.8504142415414
285,South,Solids,45.81078640071119
285,South,Liquid,44.041474710087044
285,West,Total,84.67662559720287
285,West,Solids,42.37740858859293
285,West,Liquid,43.838663082950866
286,North,Total,75.84086916289716
286,North,Solids,43.47356645550693
286,North,Liquid,33.823861878871284
286,South,Total,85.37972763574146
286,South,Solids,51.056739483980365
286,South,Liquid,34.65819480754476
286,West,Total,80.75408032420144
286,West,Solids,47.21861886647636
286,West,Liquid,34.513633756895395
287,North,Total,83.47152940421087
287,North,Solids,33.97814866548804
287,North,Liquid,49.98751481596757
287,South,Total,89.79754983024615
287,South,Solids,39.48494564622311
287,South,Liquid,50.536580785970784
287,West,Total,86.41376567357895
287,West,Solids,36.48016489201827
287,West,Liquid,50.30829579057219
288,North,Total,83.59251337737545
288,North,Solids,34.87157683399312
288,North,Liquid,50.18602772352717
288,South,Total,90.22502923715055
288,South,Solids,40.40633559263709
288,South,Liquid,50.53886606622802
288,West,Total,86.63662381601394
288,West,Solids,37.48157137009053
288,West,Liquid,50.256558818213534
289,North,Total,80.04697998574873
289,North,Solids,40.47415132016926
289,North,Liquid,40.379116341957484
289,South,Total,87.72643324929912
289,South,Solids,47.01189737250386
289,South,Liquid,41.030174403815586
289,West,Total,83.74341057092258
289,West,Solids,43.48952298374097
289,West,Liquid,40.85214296131921
290,North,Total,77.59610180597493
290,North,Solids,34.614153684787254
290,North,Liquid,44.103984209430394
290,South,Total,85.62027173613717
290,South,Solids,40.66652826067148
290,South,Liquid,45.21777946677854
290,West,Total,81.96491169421209
290,West,Solids,37.622271301521046
290,West,Liquid,45.11062836992361
291,North,Total,82.23108086107445
291,North,Solids,38.32895126160814
291,North,Liquid,45.44790432123052
291,South,Total,89.18059848828457
291,South,Solids,44.006798181662575
291,South,Liquid,45.903897623145774
291,West,Total,85.429038102189935
291,West,Solids,40.94723127396425
291,West,Liquid,45.650094486530506
292,North,Total,77.38118693178097
292,North,Solids,38.63137328215153
292,North,Liquid,42.11517107483838
292,South,Total,86.68986822252519
292,South,Solids,45.5581883698056
292,South,Liquid,42.64741120026416
292,West,Total,81.98005642582652
292,West,Solids,42.02365549037522
292,West,Liquid,42.43748623226762
293,North,Total,82.76695595043397
293,North,Solids,29.307220767212762
293,North,Liquid,54.34711412487647
293,South,Total,89.09685482154025
293,South,Solids,34.26076781045292
293,South,Liquid,55.17080114166156
293,West,Total,85.94614789298957
293,West,Solids,31.713491113560032
293,West,Liquid,54.861140608449496
294,North,Total,78.15029885751645
294,North,Solids,35.42277008931975
294,North,Liquid,45.760740129480695
294,South,Total,86.95040565889023
294,South,Solids,41.48946143880408
294,South,Liquid,46.561352378533115
294,West,Total,82.51029138414752
294,West,Solids,38.33144943734909
294,West,Liquid,46.360674164510854
295,North,Total,84.62595891976589
295,North,Solids,25.248861851675315
295,North,Liquid,60.83273783456846
295,South,Total,90.30181096625853
295,South,Solids,29.4380857390509
295,South,Liquid,61.51596478799978
295,West,Total,87.4561724205179
295,West,Solids,27.297026593776387
295,West,Liquid,61.22889099393834
296,North,Total,76.58401041746187
296,North,Solids,39.86927447021861
296,North,Liquid,41.13934523350836
296,South,Total,86.35490352902168
296,South,Solids,46.63632292987585
296,South,Liquid,41.67656670167717
296,West,Total,81.29651317045783
296,West,Solids,43.10756279573658
296,West,Liquid,41.46983280360612
297,North,Total,82.45979454162742
297,North,Solids,39.97340257908166
297,North,Liquid,41.255017026764556
297,South,Total,89.01988754563635
297,South,Solids,46.67055079739002
297,South,Liquid,41.84275239079591
297,West,Total,85.82534808491084
297,West,Solids,43.23500719581631
297,West,Liquid,41.690042821978196
298,North,Total,81.74414267425993
298,North,Solids,39.87484371273763
298,North,Liquid,42.111377898051735
298,South,Total,89.36400754613894
298,South,Solids,47.10826727025809
298,South,Liquid,42.37709561766961
298,West,Total,85.34057801986336
298,West,Solids,43.34671618323274
298,West,Liquid,42.17660498393466
299,North,Total,79.68786162635453
299,North,Solids,36.05899232994604
299,North,Liquid,44.63853773599629
299,South,Total,87.47357813305071
299,South,Solids,42.56637895243558
299,South,Liquid,45.327234939283635
299,West,Total,83.52326810995741
299,West,Solids,39.16027846722418
299,West,Liquid,45.106267964824674
300,North,Total,84.54442809223984
300,North,Solids,30.152636925329407
300,North,Liquid,53.9948688555995
300,South,Total,89.82002052179097
300,South,Solids,34.86052483549122
300,South,Liquid,54.80686029899713
300,West,Total,87.2153970845545
300,West,Solids,32.35032000007511
300,West,Liquid,54.57414098646608
301,North,Total,80.47070503448937
301,North,Solids,50.89658292273121
301,North,Liquid,28.45412604551263
301,South,Total,87.72131960468637
301,South,Solids,58.371996457462124
301,South,Liquid,29.00782800020586
301,West,Total,84.13997664705269
301,West,Solids,54.449542740856174
301,West,Liquid,28.894386004316086
302,North,Total,81.99045192672331
302,North,Solids,37.632395001881825
302,North,Liquid,45.1854665824327
302,South,Total,89.48991897932382
302,South,Solids,44.4298275477553
302,South,Liquid,45.47252216266464
302,West,Total,85.60078061798183
302,West,Solids,40.98555486551887
302,West,Liquid,45.2310442740836
303,North,Total,78.02767609158352
303,North,Solids,47.406256369233226
303,North,Liquid,32.203778919132354
303,South,Total,87.54898576851427
303,South,Solids,55.97001245644995
303,South,Liquid,32.38068872557475
303,West,Total,82.59917758695434
303,West,Solids,51.56865637789817
303,West,Liquid,32.220319160860214
304,North,Total,75.17252736140982
304,North,Solids,44.46451876369359
304,North,Liquid,33.5188499519301
304,South,Total,85.40794768030015
304,South,Solids,52.009229243383025
304,South,Liquid,34.25563006313492
304,West,Total,80.25412163057497
304,West,Solids,48.092383010146825
304,West,Liquid,34.18729740489037
305,North,Total,78.89233256133262
305,North,Solids,47.39666044409116
305,North,Liquid,33.493593804211024
305,South,Total,87.83406619998637
305,South,Solids,54.95163384599844
305,South,Liquid,33.81151688293305
305,West,Total,83.0680605521899
305,West,Solids,50.93278980788965
305,West,Liquid,33.62930077054353
306,North,Total,78.37026675673062
306,North,Solids,43.392879798171315
306,North,Liquid,38.994702871873585
306,South,Total,87.47237592536968
306,South,Solids,50.022392457018604
306,South,Liquid,39.356325848806364
306,West,Total,82.67918785079614
306,West,Solids,46.544821584291554
306,West,Liquid,39.130393177327264
307,North,Total,79.98672278766344
307,North,Solids,32.66508753422676
307,North,Liquid,51.969820400938126
307,South,Total,88.56843180574057
307,South,Solids,38.56279855234846
307,South,Liquid,52.306583473075264
307,West,Total,84.06542030445155
307,West,Solids,35.49129923517918
307,West,Liquid,52.07917536849364
308,North,Total,79.35177250690457
308,North,Solids,47.121712176263316
308,North,Liquid,33.48886492104866
308,South,Total,87.89624886789098
308,South,Solids,54.539248696481756
308,South,Liquid,33.897641237929165
308,West,Total,83.39271753600589
308,West,Solids,50.62112135749411
308,West,Liquid,33.693881614837856
309,North,Total,81.04110090468552
309,North,Solids,44.78690687564844
309,North,Liquid,37.12905201463077
309,South,Total,88.90672640243066
309,South,Solids,51.931869464861094
309,South,Liquid,37.40414057262727
309,West,Total,84.74925867728331
309,West,Solids,48.20970727916756
309,West,Liquid,37.1940365876591
310,North,Total,76.30775070631618
310,North,Solids,35.345124299792104
310,North,Liquid,42.224391106048685
310,South,Total,84.73279431178236
310,South,Solids,41.358419129797824
310,South,Liquid,43.47368382583366
310,West,Total,80.75496864560111
310,West,Solids,38.24815690904379
310,West,Liquid,43.32216783333865
311,North,Total,80.30018261550872
311,North,Solids,48.45339329294511
311,North,Liquid,30.759853490536994
311,South,Total,88.66718937938151
311,South,Solids,57.1369623984446
311,South,Liquid,31.015607247488035
311,West,Total,84.34971664923748
311,West,Solids,52.66358285414249
311,West,Liquid,30.87759612276009
312,North,Total,83.68803693641136
312,North,Solids,34.653235085471565
312,North,Liquid,48.45560318953738
312,South,Total,89.6937075564213
312,South,Solids,40.41134192475229
312,South,Liquid,49.01716116287231
312,West,Total,86.57267867701844
312,West,Solids,37.368143187640285
312,West,Liquid,48.77063034716513
313,North,Total,78.1346642453008
313,North,Solids,40.17476371004772
313,North,Liquid,42.1499639324649
