simulation,location,sample_fraction,minimum_detectable_prevalence_percent
296,City,Liquid,0.13122000856664462
297,City,Total,0.06460004392412849
297,City,Solids,0.13247150521003495
297,City,Liquid,0.13085020193659086
298,City,Total,0.06493999411968933
298,City,Solids,0.13278068543084706
298,City,Liquid,0.12817688935401328
299,City,Total,0.06681115553712969
299,City,Solids,0.14743612016544597
299,City,Liquid,0.1209620299630864
300,City,Total,0.06317952198487958
300,City,Solids,0.17539652692367214
300,City,Liquid,0.09999077252022606
301,City,Total,0.06616349096497207
301,City,Solids,0.10402954116422321
301,City,Liquid,0.18987416916047523
302,City,Total,0.0647142873777494
302,City,Solids,0.14038377426478896
302,City,Liquid,0.11946153786256782
303,City,Total,0.06791306563462983
303,City,Solids,0.11188437559127838
303,City,Liquid,0.1676212072912854
304,City,Total,0.0706009420168149
304,City,Solids,0.1192269839770487
304,City,Liquid,0.16124837888822777
305,City,Total,0.0672419398825107
305,City,Solids,0.11178546405176278
305,City,Liquid,0.16115484948662928
306,City,Total,0.06773508035566532
306,City,Solids,0.1223018931204366
306,City,Liquid,0.13842398362965463
307,City,Total,0.06629038510959341
307,City,Solids,0.16212296378138427
307,City,Liquid,0.10385856125721322
308,City,Total,0.06689928867354986
308,City,Solids,0.11239803197039891
308,City,Liquid,0.1612026599205808
309,City,Total,0.06550694896057128
309,City,Solids,0.1182051171338323
309,City,Liquid,0.14538060583263573
310,City,Total,0.069849499615931
310,City,Solids,0.1499693773359681
310,City,Liquid,0.1283742954873009
311,City,Total,0.06604585311693792
311,City,Solids,0.10920111334414562
311,City,Liquid,0.17546423076422252
312,City,Total,0.06372098864420284
312,City,Solids,0.15303661520463632
312,City,Liquid,0.1113974549317284
313,City,Total,0.06808080105749599
313,City,Solids,0.13257033980290572
313,City,Liquid,0.12805483444740445
314,City,Total,0.0643881940625729
314,City,Solids,0.15070185731517258
314,City,Liquid,0.10994020509778793
315,City,Total,0.06893392116818056
315,City,Solids,0.15948099254764045
315,City,Liquid,0.1152212635846674
316,City,Total,0.06484342581808954
316,City,Solids,0.10830453721144821
316,City,Liquid,0.17250817242344657
317,City,Total,0.06199935942470728
317,City,Solids,0.1253758372803022
317,City,Liquid,0.1384967625923692
318,City,Total,0.06523342185585444
318,City,Solids,0.133149264767367
318,City,Liquid,0.12745536936010646
319,City,Total,0.06417465246088394
319,City,Solids,0.11551355455553305
319,City,Liquid,0.15879181671981532
320,City,Total,0.06420919360303577
320,City,Solids,0.17817361338934715
320,City,Liquid,0.0984081785306447
321,City,Total,0.06045435329339807
321,City,Solids,0.4155394754973037
321,City,Liquid,0.0699696972466966
322,City,Total,0.06660714620171347
322,City,Solids,0.12337781219718504
322,City,Liquid,0.14543738574191287
323,City,Total,0.06482064994173335
323,City,Solids,0.17287971087436943
323,City,Liquid,0.09920186187531455
324,City,Total,0.06601863667895838
324,City,Solids,0.11582529532951875
324,City,Liquid,0.15546209874091352
325,City,Total,0.05943871716738775
325,City,Solids,0.2690789150062098
325,City,Liquid,0.07619124408117971
326,City,Total,0.06835664209485605
326,City,Solids,0.15371679293233875
326,City,Liquid,0.1197905752465262
327,City,Total,0.06764243707735697
327,City,Solids,0.15401046741571278
327,City,Liquid,0.11417495919527004
328,City,Total,0.06340768528234558
328,City,Solids,0.1142248067341175
328,City,Liquid,0.1543723978652207
329,City,Total,0.0660976091368384
329,City,Solids,0.13734091803951418
329,City,Liquid,0.12055221402551475
330,City,Total,0.07258940056558498
330,City,Solids,0.16672265876882386
330,City,Liquid,0.12929313098946343
331,City,Total,0.06497592041163924
331,City,Solids,0.11986248816824364
331,City,Liquid,0.1489290850188283
332,City,Total,0.06620505809585467
332,City,Solids,0.09960992606175757
332,City,Liquid,0.19802179401947986
333,City,Total,0.06709887654905591
333,City,Solids,0.13857608251237086
333,City,Liquid,0.12129866048776441
334,City,Total,0.06610888762164567
334,City,Solids,0.1765150997776469
334,City,Liquid,0.09690003590515837
335,City,Total,0.0662528724756855
335,City,Solids,0.1356217015134315
335,City,Liquid,0.12265986756077638
336,City,Total,0.06444337482888646
336,City,Solids,0.1709574234835182
336,City,Liquid,0.09826498126458662
337,City,Total,0.06882067210845316
337,City,Solids,0.13741691906946063
337,City,Liquid,0.12380544521392392
338,City,Total,0.07463262795432393
338,City,Solids,0.17772458269145472
338,City,Liquid,0.12980582641575544
339,City,Total,0.07227105117768155
339,City,Solids,0.12207587096465282
339,City,Liquid,0.174691903084361
340,City,Total,0.06468842427576782
340,City,Solids,0.12713483905289302
340,City,Liquid,0.1360712108449947
341,City,Total,0.06788432183151785
341,City,Solids,0.12800321103984225
341,City,Liquid,0.13888556370870359
342,City,Total,0.06370336920945521
342,City,Solids,0.14239774004670058
342,City,Liquid,0.11435733815067263
343,City,Total,0.06963939853853049
343,City,Solids,0.1121018156168246
343,City,Liquid,0.1832413730409549
344,City,Total,0.06304698488423821
344,City,Solids,0.12101483570699678
344,City,Liquid,0.14290930587394793
345,City,Total,0.06508706309013168
345,City,Solids,0.151455918242102
345,City,Liquid,0.11397172399541708
346,City,Total,0.06267698934189002
346,City,Solids,0.21909567789321316
346,City,Liquid,0.08539745816801647
347,City,Total,0.0681004637810442
347,City,Solids,0.18349222252458341
347,City,Liquid,0.10638773030745251
348,City,Total,0.06906676529953733
348,City,Solids,0.12175775541871087
348,City,Liquid,0.1584133567106691
349,City,Total,0.06746225699188767
349,City,Solids,0.1890003677006916
349,City,Liquid,0.09666343800985823
350,City,Total,0.08184418211246194
350,City,Solids,0.15503159967934188
350,City,Liquid,0.19520439729386624
351,City,Total,0.06710886651875148
351,City,Solids,0.13289738429665107
351,City,Liquid,0.1312280319171156
352,City,Total,0.06819964049854504
352,City,Solids,0.11925300174483182
352,City,Liquid,0.15662969481416597
353,City,Total,0.06648841023473434
353,City,Solids,0.16539216109378352
353,City,Liquid,0.11002862930032953
354,City,Total,0.07154393056983771
354,City,Solids,0.13559083576379188
354,City,Liquid,0.15095503964553178
355,City,Total,0.06763732071243941
355,City,Solids,0.14759407282248535
355,City,Liquid,0.11719914579819914
356,City,Total,0.0627319841731468
356,City,Solids,0.11405661650470379
356,City,Liquid,0.1542865760037092
357,City,Total,0.06405256075455129
357,City,Solids,0.1520582520711238
357,City,Liquid,0.10575849145747938
358,City,Total,0.06339714075307873
358,City,Solids,0.22104547600674246
358,City,Liquid,0.08498504890717375
359,City,Total,0.061564698320218283
359,City,Solids,0.24589401603770827
359,City,Liquid,0.08077017381784814
360,City,Total,0.07093147099133684
360,City,Solids,0.13410883051069125
360,City,Liquid,0.15038065951818233
361,City,Total,0.06899675643531841
361,City,Solids,0.11102983871231326
361,City,Liquid,0.16341373176316903
362,City,Total,0.06909747794871324
362,City,Solids,0.13139235149746906
362,City,Liquid,0.1319763901550592
363,City,Total,0.06841481599156464
363,City,Solids,0.1485724795539186
363,City,Liquid,0.11810595940597969
364,City,Total,0.062399504388902696
364,City,Solids,0.19145563263632734
364,City,Liquid,0.09193585377411599
365,City,Total,0.06772252156119526
365,City,Solids,0.1292176873793789
365,City,Liquid,0.13448710548790446
366,City,Total,0.0664409737627429
366,City,Solids,0.12928573595075232
366,City,Liquid,0.13227677551710829
367,City,Total,0.06486054118845005
367,City,Solids,0.18702209161546945
367,City,Liquid,0.09185316855505773
368,City,Total,0.06570620497928803
368,City,Solids,0.18353361392769205
368,City,Liquid,0.10221300571612443
369,City,Total,0.06544530733402555
369,City,Solids,0.12850117005474998
369,City,Liquid,0.12418343983133244
370,City,Total,0.06798109895251295
370,City,Solids,0.1751451802344732
370,City,Liquid,0.09895383709923125
371,City,Total,0.062107441252700867
371,City,Solids,0.1509192523419948
371,City,Liquid,0.11143672929784423
372,City,Total,0.06685753124726673
372,City,Solids,0.15117744147109788
372,City,Liquid,0.11162538906201172
373,City,Total,0.06771499099896607
373,City,Solids,0.15843126023245632
373,City,Liquid,0.11536348627976326
374,City,Total,0.06449710351361537
374,City,Solids,0.14135752908541654
374,City,Liquid,0.113953301703345
375,City,Total,0.06982615053070912
375,City,Solids,0.17365014738520113
375,City,Liquid,0.11031135615245159
376,City,Total,0.061168624935532226
376,City,Solids,0.24607679959933373
376,City,Liquid,0.07992287029397205
377,City,Total,0.06502413108426232
377,City,Solids,0.13133321238410037
377,City,Liquid,0.13110480758660994
378,City,Total,0.06405481284941916
378,City,Solids,0.16722942158113527
378,City,Liquid,0.10015055892798522
379,City,Total,0.06220580228649142
379,City,Solids,0.13411347984737254
379,City,Liquid,0.12414207790500414
380,City,Total,0.06607825933002401
380,City,Solids,0.1352072227481653
380,City,Liquid,0.12496702651485314
381,City,Total,0.06555473228676967
381,City,Solids,0.1533341111005085
381,City,Liquid,0.10950794112327493
382,City,Total,0.06572131340948187
382,City,Solids,0.1319400865594182
382,City,Liquid,0.12542625766666618
383,City,Total,0.06453354262783088
383,City,Solids,0.1594939163684163
383,City,Liquid,0.10209401692648544
384,City,Total,0.06564465677956549
384,City,Solids,0.1736800077918378
384,City,Liquid,0.10207517128789931
385,City,Total,0.06908992883591686
385,City,Solids,0.13736801403782295
385,City,Liquid,0.12666011653842038
386,City,Total,0.06690801628733611
386,City,Solids,0.1286819949015839
386,City,Liquid,0.13067924303045383
387,City,Total,0.06779533974833396
387,City,Solids,0.1680719207161252
387,City,Liquid,0.11205371790438069
388,City,Total,0.06468347454392602
388,City,Solids,0.14747046696296479
388,City,Liquid,0.11564444143668536
389,City,Total,0.06372931001817995
389,City,Solids,0.1276706996611349
389,City,Liquid,0.12970062567470106
390,City,Total,0.06622406453082173
390,City,Solids,0.11477950240683008
390,City,Liquid,0.16057476497611556
391,City,Total,0.06819090755136724
391,City,Solids,0.11179439639804527
391,City,Liquid,0.1662651500851499
392,City,Total,0.06689909585666283
392,City,Solids,0.1306535361122163
392,City,Liquid,0.1303173623979366
393,City,Total,0.06349107950769567
393,City,Solids,0.21778531323139524
393,City,Liquid,0.08978656206548644
394,City,Total,0.06590507404374013
394,City,Solids,0.14326682203587446
394,City,Liquid,0.12120484131463762
395,City,Total,0.06390965666004417
395,City,Solids,0.12583354919210482
395,City,Liquid,0.12945864454835537
396,City,Total,0.06194541096713101
396,City,Solids,0.14303239174587218
396,City,Liquid,0.11454307759396205
397,City,Total,0.0682574990490307
397,City,Solids,0.10255102301890005
397,City,Liquid,0.20606681849260206
398,City,Total,0.07258627979092322
398,City,Solids,0.13713195882482873
398,City,Liquid,0.15381376200002692
399,City,Total,0.06463940159123403
399,City,Solids,0.14571109510465352
399,City,Liquid,0.12113528743772006
400,City,Total,0.06294787299414506
400,City,Solids,0.16184231942490251
400,City,Liquid,0.10172701216532684
401,City,Total,0.07090291840806451
401,City,Solids,0.11860682594993044
401,City,Liquid,0.1710272204655072
402,City,Total,0.0646477758581215
402,City,Solids,0.15248330593156595
402,City,Liquid,0.11022441729498338
403,City,Total,0.06609087440820087
403,City,Solids,0.12172873324195856
403,City,Liquid,0.14569676386802508
404,City,Total,0.06791180417441899
404,City,Solids,0.1472596362688848
404,City,Liquid,0.1147227422076144
405,City,Total,0.0661551238195625
405,City,Solids,0.12584186543104364
405,City,Liquid,0.13309922996697907
406,City,Total,0.06676411526481643
406,City,Solids,0.10825627511014263
406,City,Liquid,0.1731991494216798
407,City,Total,0.06432478617257936
407,City,Solids,0.12986907017662064
407,City,Liquid,0.13503380825053798
408,City,Total,0.06809717068256711
408,City,Solids,0.12253979386211752
408,City,Liquid,0.15435779559539634
409,City,Total,0.06775825924150061
409,City,Solids,0.1508807445383323
409,City,Liquid,0.122081504754635
410,City,Total,0.06683609189402427
410,City,Solids,0.13170556117866491
410,City,Liquid,0.1254068760474671
411,City,Total,0.06665584349753079
411,City,Solids,0.16117190609104978
411,City,Liquid,0.11337978772909074
412,City,Total,0.06892950056927381
412,City,Solids,0.11878642177647548
412,City,Liquid,0.16037376995666922
413,City,Total,0.06848223002112214
413,City,Solids,0.1336778363469131
413,City,Liquid,0.13112600904276475
414,City,Total,0.06292249687719875
414,City,Solids,0.30407182527863463
414,City,Liquid,0.07938049732167225
415,City,Total,0.06350773017248895
415,City,Solids,0.24858175147703587
415,City,Liquid,0.08349543329961757
416,City,Total,0.06770737139392291
416,City,Solids,0.14882457324824586
416,City,Liquid,0.11997411676892301
417,City,Total,0.06253708594171499
417,City,Solids,0.14909870624245025
417,City,Liquid,0.1122941694180925
418,City,Total,0.06299381965174153
418,City,Solids,0.1098384378405698
418,City,Liquid,0.16503766149313936
419,City,Total,0.06773850114224912
419,City,Solids,0.11508531368673097
419,City,Liquid,0.16651215762121513
420,City,Total,0.06799763680561786
420,City,Solids,0.1148125235874517
420,City,Liquid,0.15753820033215007
421,City,Total,0.06522149884521186
421,City,Solids,0.11808727723498615
421,City,Liquid,0.14673332896436253
422,City,Total,0.06461708550175205
422,City,Solids,0.17224605427276804
422,City,Liquid,0.09619929181398144
423,City,Total,0.06209146826457896
423,City,Solids,0.1864902899598276
423,City,Liquid,0.09377365561491964
424,City,Total,0.06883721480059465
424,City,Solids,0.20273522754721598
424,City,Liquid,0.09715822407406413
425,City,Total,0.0666977465706482
425,City,Solids,0.15456191687853943
425,City,Liquid,0.10800859618886197
426,City,Total,0.07016905933978672
426,City,Solids,0.12593628407796895
426,City,Liquid,0.14979037296005693
427,City,Total,0.06817180473558232
427,City,Solids,0.1070962629166277
427,City,Liquid,0.18399256273946862
428,City,Total,0.06727584008231623
428,City,Solids,0.14653047209153275
428,City,Liquid,0.11435526429332868
429,City,Total,0.06751262419172371
429,City,Solids,0.1160867305847828
429,City,Liquid,0.1571826290038836
430,City,Total,0.07512376496361019
430,City,Solids,0.13068664554524181
430,City,Liquid,0.1924142533715714
431,City,Total,0.06885107948563864
431,City,Solids,0.11319863272239243
431,City,Liquid,0.16778650706085949
432,City,Total,0.06604451692663765
432,City,Solids,0.13618174015150805
432,City,Liquid,0.12951843134539223
433,City,Total,0.06928296003865551
433,City,Solids,0.1387341147396604
433,City,Liquid,0.12515004552819134
434,City,Total,0.06507877853346371
434,City,Solids,0.16726530763792224
434,City,Liquid,0.10344380802764719
435,City,Total,0.062233190815787785
435,City,Solids,0.15423136443762833
435,City,Liquid,0.10617430219304448
436,City,Total,0.06789693320649748
436,City,Solids,0.12429114674639406
436,City,Liquid,0.1361143911064513
437,City,Total,0.06696527581116682
437,City,Solids,0.11446868010597658
437,City,Liquid,0.16618180144403966
438,City,Total,0.06916839273673805
438,City,Solids,0.11767841810228118
438,City,Liquid,0.1585384107237342
439,City,Total,0.06672617574719511
439,City,Solids,0.1727240761700907
439,City,Liquid,0.10411411639430664
440,City,Total,0.06953840061448859
440,City,Solids,0.1029101884955909
440,City,Liquid,0.2249144458697681
441,City,Total,0.06363713773445295
441,City,Solids,0.1404383357636766
441,City,Liquid,0.1161352759623902
442,City,Total,0.06380948701099408
442,City,Solids,0.1772038854202465
442,City,Liquid,0.09831763802904576
443,City,Total,0.06516997003945767
443,City,Solids,0.12526164779605095
443,City,Liquid,0.132063998963009
444,City,Total,0.0649533097894495
444,City,Solids,0.17840337586126365
444,City,Liquid,0.10308221422277078
445,City,Total,0.06382173877075292
445,City,Solids,0.11375594635514864
445,City,Liquid,0.1507158313023153
446,City,Total,0.07295924333141539
446,City,Solids,0.13424605429662168
446,City,Liquid,0.16252397835123472
447,City,Total,0.06451051477206578
447,City,Solids,0.16547754117160757
447,City,Liquid,0.10499495670326789
